tx_id,user_id,merchant_id,amount,timestamp,is_fraud
ef0a573d-53d2-456d-9040-158728e213bc,U1104,M115,241.34,2026-06-17 02:01:04.641170,0
3098f7b2-500e-45c0-b89b-df7f93e34c35,U1193,M109,163.98,2026-06-10 16:47:04.641170,0
fef7d9ea-7f8e-4483-a8ca-aa1dc35bec2c,U1196,M102,327.89,2026-06-18 13:48:04.641170,0
e10b1a47-7fae-4748-b781-321e83c501cb,U1136,M101,457.05,2026-06-15 23:23:04.641170,0
170d7507-05ee-41d4-bf53-a88e4efc8248,U1106,M105,467.29,2026-06-09 15:51:04.641170,0
750d112e-8164-4eec-a4ab-851bf1fac6e7,U1101,M115,97.22,2026-06-21 04:20:04.641170,0
95560a2d-3713-4466-bda0-6476f778c676,U1009,M100,152.7,2026-07-05 10:33:04.641170,0
4806f804-0cf0-474c-8c74-dc0f5a575539,U1027,M110,145.86,2026-07-02 17:35:04.641170,0
d7c4fe9c-e1e0-4ffc-98f6-fd7f7eb162f1,U1134,M115,445.18,2026-06-14 02:44:04.641170,0
4926ce5f-7878-4140-ac2a-4f71a77d95f1,U1129,M114,140.05,2026-06-13 03:12:04.641170,0
1b84edc3-d8e0-49de-8217-ea0e896490ab,U1084,M105,366.9,2026-06-19 17:10:04.641170,0
43b47ee5-e1e8-4e7e-a249-8f666e51484d,U1183,M105,11.97,2026-06-23 08:22:04.641170,0
673ba8bd-c38c-4dec-9da3-9a73ba3df7ff,U1075,M118,338.83,2026-06-16 19:09:04.641170,0
0d18ab95-668c-4477-8b95-017c5dae1201,U1044,M119,428.79,2026-06-26 11:04:04.641170,0
5cce5ba9-31d4-4e09-8fd3-3afc91fdfa4f,U1109,M116,167.32,2026-06-26 05:59:04.641170,0
62e7c1a6-12d2-4a06-89e1-cd138da00495,U1171,M103,96.47,2026-06-14 09:45:04.641170,0
8cc36f3b-c3af-4cfe-b34a-6ca38116e3fc,U1122,M110,468.23,2026-06-08 07:37:04.641170,0
9f8cc29f-fd35-4c5f-9347-9a3b479bc637,U1066,M112,121.58,2026-06-20 03:47:04.641170,0
20f0156a-1e6a-4628-9c6d-52d5ae2e9af9,U1084,M109,293.32,2026-07-04 01:54:04.641170,0
5f89ed12-64d6-4fbf-98c0-1e2bf99f0704,U1002,M108,328.57,2026-06-18 18:16:04.641170,0
8ece1128-56ce-4b42-bc9e-1dcbcb7e6268,U1015,M103,235.37,2026-06-15 06:37:04.641170,0
24eeb4a6-c145-45c7-9d98-6115f05eeefe,U1103,M116,461.94,2026-06-22 03:50:04.641170,0
66c14dca-8255-4a61-9a3b-031932f57510,U1176,M103,321.16,2026-06-21 10:25:04.641170,0
09f64405-0b99-4034-8a4e-255280051b10,U1094,M119,114.32,2026-06-14 02:03:04.641170,0
cdd0b4d4-5542-47de-b6ad-f48b2314d0c8,U1122,M104,230.21,2026-07-05 13:47:04.641170,0
2620f9a9-74fd-43d1-84f2-fd0f79474bfa,U1095,M113,352.46,2026-06-29 10:26:04.641170,0
23c8afdb-83f8-4f16-a4a4-474c9b33e3a4,U1193,M117,401.99,2026-06-17 22:43:04.641170,0
518b2f21-9cf2-4859-ae6e-2e7253f591dc,U1195,M107,341.77,2026-07-05 02:57:04.641170,0
9dd2f9de-fd98-4e33-a498-abe92999bbef,U1020,M116,226.14,2026-06-24 11:19:04.641170,0
97fe56c5-4c9a-4f24-97b4-c294bd44089d,U1019,M118,60.54,2026-07-02 22:20:04.641170,0
827c9f8c-d40a-45e9-81df-6517561c9210,U1129,M106,288.49,2026-06-14 19:50:04.641170,0
901bcdef-b56f-48ce-bd66-971e88476c56,U1042,M110,427.97,2026-06-28 02:46:04.641170,0
044251db-d0d4-4a67-b992-8faa4cbf131d,U1029,M106,359.87,2026-06-30 06:05:04.641170,0
1c0f0bdc-ac7e-437c-94cc-1e2a5e4cb287,U1023,M116,225.51,2026-06-10 12:56:04.641170,0
4ec3f970-956d-40e4-aaa2-6216fada98f5,U1116,M104,259.06,2026-06-28 19:06:04.641170,0
df41e335-b9ae-48e4-a615-99c8cbf81f86,U1144,M101,281.6,2026-06-22 00:46:04.641170,0
98cf1188-06d2-4913-a117-3719b023a0ea,U1185,M100,200.99,2026-06-08 03:27:04.641170,0
a7d4cf50-f791-41e5-83f9-cd6b797ebe87,U1190,M106,291.26,2026-06-10 01:38:04.641170,0
9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,U1108,M111,351.69,2026-07-02 15:15:04.641170,0
0d259caa-b8ad-4d87-ba40-45dd93dfd907,U1015,M102,493.14,2026-06-29 11:47:04.641170,0
86341718-2ba6-4db3-bafe-b1149561c813,U1008,M109,207.39,2026-06-14 04:05:04.641170,0
c64c9647-9ea7-417c-b89f-7039a107cc46,U1196,M113,190.36,2026-06-25 09:56:04.641170,0
d25864f2-25d4-40fc-a154-2765d756ba9c,U1114,M112,190.94,2026-07-02 13:13:04.641170,0
9293f705-0815-4147-be00-980eae441e21,U1034,M111,63.72,2026-07-02 10:59:04.641170,0
30d73df7-1c22-4cea-b355-56a5f2bd92f2,U1100,M116,68.04,2026-06-18 03:24:04.641170,0
6b352f85-504e-4687-b0e7-e75604d9145e,U1000,M100,489.35,2026-06-29 01:53:04.641170,0
34323ec6-b0c4-401c-a9b7-c0fa26c432f6,U1172,M117,214.94,2026-06-25 06:26:04.641170,0
9c89d374-c664-45a7-8077-3e33690e7e62,U1058,M107,233.01,2026-06-15 01:36:04.641170,0
d92f3c1e-df70-4b2a-b8bb-22a5eba742d2,U1070,M106,469.02,2026-06-13 03:25:04.641170,0
b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,U1008,M113,309.39,2026-06-08 17:15:04.641170,0
8f964685-3514-4890-84c8-6c4623595fa4,U1061,M106,38.31,2026-07-05 00:54:04.641170,0
7a768555-a987-4218-bf84-faef5336723b,U1008,M114,300.9,2026-06-10 05:20:04.641170,0
f4e95734-5052-4700-a077-96a38685abaa,U1062,M101,204.12,2026-06-18 16:07:04.641170,0
887b03e5-e980-4808-b5ac-824c2c55aef7,U1138,M106,378.42,2026-06-10 13:49:04.641170,0
ad05b912-5ab2-4d4a-8bd8-8fcd57a2be4e,U1035,M116,496.77,2026-06-18 15:56:04.641170,0
ae455cc6-b88e-430f-9e1e-994ac5a11f5c,U1187,M118,162.86,2026-07-05 05:15:04.641170,0
43ad3d62-b17c-4b21-8dbc-2c1ca4afe7bd,U1197,M110,122.27,2026-06-14 12:38:04.641170,0
f5141058-3138-4975-bbf3-3a349c2dfa97,U1169,M116,114.42,2026-06-21 16:23:04.641170,0
4c6a70f4-8ede-444d-876c-f68c3f1be0d0,U1070,M101,280.58,2026-07-04 22:25:04.641170,0
fb756923-f910-4bb3-b105-32523990e2c9,U1188,M105,314.87,2026-06-27 10:47:04.641170,0
b4746349-49fc-4cd8-856b-ad4c4c3077c4,U1142,M115,28.21,2026-06-23 16:21:04.641170,0
7d2f4e58-b47a-4c5b-b0b3-901535102852,U1164,M112,393.97,2026-06-22 12:18:04.641170,0
8f7c1d59-594b-4a3a-bad4-65a15129950d,U1178,M113,207.09,2026-06-21 15:43:04.641170,0
b8beff3d-cb9f-4f6d-af3a-6f27ef06fccb,U1096,M105,378.44,2026-06-29 13:22:04.641170,0
92cf6021-1f33-442d-89ac-908746015028,U1061,M107,153.86,2026-06-14 13:50:04.641170,0
e5508ea2-6133-434d-8b0e-8eb1ad371d9e,U1118,M101,283.38,2026-06-26 23:06:04.641170,0
585abefb-d181-4f77-a500-1423faebcd19,U1142,M116,71.38,2026-06-19 01:25:04.641170,0
257f7595-cdfb-4db9-85e7-8b23f4613f09,U1065,M106,168.48,2026-06-11 14:31:04.641170,0
f48f709c-49a2-4441-8ac4-de854a5b1aff,U1115,M111,50.77,2026-06-16 16:13:04.641170,0
ec8be537-58ab-4778-943b-45e3b6d1f6bb,U1013,M108,191.7,2026-07-05 12:57:04.641170,0
bf519362-41a6-4fed-a7ed-c8d8713f8f8c,U1154,M101,437.44,2026-06-16 13:41:04.641170,0
d3f4a49b-33ba-4a88-b6c7-d6fa7aa4f052,U1194,M118,363.53,2026-07-03 10:34:04.641170,0
8fe069b6-eeda-4802-8568-f42689e03e22,U1055,M115,108.4,2026-06-23 03:51:04.641170,0
1bf645f6-2324-4211-8588-fc1bb2384849,U1077,M100,109.84,2026-06-16 15:43:04.641170,0
3d4196fe-963a-4617-bdab-07e79d9d028e,U1189,M103,374.71,2026-06-29 19:16:04.641170,0
e7ba26ac-ab7a-4d1c-8cfe-f6833e11bafe,U1062,M119,353.37,2026-06-26 01:23:04.641170,0
3b9b2d45-a350-45e4-b9c5-9df987f255d6,U1061,M117,164.2,2026-06-20 21:20:04.641170,0
548e1f6b-69ce-4e4e-99a6-92c90d700ea4,U1097,M114,269.16,2026-06-24 08:34:04.641170,0
ae62990c-19bd-4f93-b8ef-7666b7a4c719,U1078,M108,183.02,2026-06-30 15:19:04.641170,0
f6eab3a0-0153-4221-a331-0a28c550eca8,U1119,M103,402.39,2026-06-29 08:58:04.641170,0
286ed390-edd9-4a1a-ba58-5b278ce3e7c3,U1194,M110,457.59,2026-06-24 21:04:04.641170,0
e1721c83-ef5e-4376-a723-fb72682b163a,U1080,M113,27.63,2026-06-18 01:51:04.641170,0
a689b424-7a3a-40e1-b9c7-73a0e0decc3d,U1189,M104,13.03,2026-07-03 04:31:04.641170,0
4988e418-f6c3-4218-8183-6315330f8be1,U1149,M118,361.41,2026-06-21 10:35:04.641170,0
0f25477d-a559-40e7-8910-fade52380bf2,U1039,M106,168.28,2026-06-25 07:03:04.641170,0
a6fd0cb1-16e6-45c0-84cb-294fe86e8e63,U1145,M107,252.15,2026-06-23 08:52:04.641170,0
bd1a8f4b-88ff-4d40-bb72-c86d92fa675f,U1065,M115,483.42,2026-06-30 08:01:04.641170,0
098c60b3-efc9-409e-99af-6e09b91e3d6e,U1117,M105,367.72,2026-06-24 00:50:04.641170,0
6afa828c-2cd1-4b9f-abe5-841fe9c96c52,U1043,M104,361.56,2026-06-30 05:32:04.641170,0
ef158d5b-2d00-4d05-966d-4627e1dace6a,U1047,M117,495.21,2026-06-10 16:19:04.641170,0
d61169a1-ff46-46bf-894d-916deb6d2fed,U1134,M101,420.34,2026-06-11 09:21:04.641170,0
2fb21e66-7ed1-4aab-89b7-c9bc65a16fa9,U1171,M101,383.35,2026-06-26 18:36:04.641170,0
df4e713e-f64e-4dfc-bfbe-ac7aefc59738,U1035,M107,38.64,2026-06-14 21:07:04.641170,0
0997623a-e072-4d96-8a1a-81f5ed10f004,U1002,M106,255.34,2026-06-24 23:48:04.641170,0
9a4ffc0c-9165-42ed-8c63-6e95025f5543,U1015,M119,320.68,2026-06-29 23:57:04.641170,0
55c551fc-fba5-4cc8-adaf-37661b780ede,U1168,M115,12.79,2026-07-02 05:29:04.641170,0
a42d0cd7-fd35-4f6a-b450-388748d90846,U1141,M113,10.87,2026-07-02 02:25:04.641170,0
e3a68a70-7e71-4b55-8639-bd418b15bd94,U1184,M108,270.19,2026-06-21 01:18:04.641170,0
811414f8-d9df-4d0e-a25a-ed6cf0458043,U1004,M116,407.51,2026-06-27 14:28:04.641170,0
cf0e6d2b-315c-467a-85d8-a6ad77d0359e,U1045,M103,459.43,2026-07-01 20:56:04.641170,0
bb2aa146-2999-494c-94a7-b69b1cd66b09,U1038,M107,100.01,2026-07-01 23:11:04.641170,0
b7f60cdf-41dc-4c60-a5f6-0735757b6b29,U1064,M111,137.33,2026-06-26 01:41:04.641170,0
564cfbd2-bc92-4d81-839b-058c2faabe0b,U1020,M111,479.85,2026-06-28 21:30:04.641170,0
aca58d95-915a-4c30-8b86-b5a1ca6fbff8,U1144,M107,495.17,2026-06-18 06:51:04.641170,0
9c678393-2ced-4c0d-b173-04b5c1dd484a,U1076,M102,328.6,2026-06-09 10:46:04.641170,0
67ce378f-e5a4-483b-a383-889adb2c6ac8,U1023,M112,192.74,2026-07-03 03:51:04.641170,0
53f30073-83e9-4ef4-ad7d-f5d0d3b59af7,U1121,M101,320.19,2026-06-15 19:21:04.641170,0
186b2880-ab54-4a15-a69d-01ff1634725b,U1021,M115,423.44,2026-06-23 02:00:04.641170,0
7a3a6e96-23ff-43d3-bb4f-b88a2f4dd219,U1144,M103,447.92,2026-06-09 22:38:04.641170,0
01bf9e73-3f80-4385-af92-40b652d78f10,U1058,M106,451.13,2026-07-03 19:14:04.641170,0
725d4259-3c4b-4eec-a231-ee7342c2d2eb,U1121,M108,28.05,2026-06-11 09:22:04.641170,0
546252e7-f43b-4052-8459-bd6ec0f63229,U1175,M108,450.16,2026-07-03 15:40:04.641170,0
92a81713-b90e-444b-951c-25d54d4c5280,U1168,M101,93.78,2026-06-22 07:40:04.641170,0
5c0b9b10-a757-4b10-82f5-25b902ed73ce,U1004,M106,295.58,2026-06-26 03:12:04.641170,0
aaf407f7-0fe7-4149-bc7e-5368b1594847,U1019,M109,85.41,2026-06-18 22:49:04.641170,0
28e333b6-4e8a-4c4b-b724-20411e43fbd2,U1145,M112,340.13,2026-07-02 14:36:04.641170,0
ec50ace4-80a5-4e65-afa2-855967c96204,U1084,M112,379.03,2026-06-14 09:01:04.641170,0
c5144d98-b41c-404f-a346-f415e5267a2b,U1176,M102,252.89,2026-06-23 17:56:04.641170,0
a38295d3-1e0e-4546-b0b6-dedf4f9c4027,U1013,M103,221.36,2026-06-11 11:11:04.641170,0
5e175b66-4b87-459f-b0cd-7f05ea87855e,U1087,M119,385.66,2026-07-05 02:43:04.641170,0
f5159494-3818-4fd3-b889-936a9d5817e8,U1101,M110,19.66,2026-06-20 10:42:04.641170,0
74797b61-2737-4b52-ba6a-210722319050,U1115,M115,117.93,2026-07-03 04:13:04.641170,0
5fa5e0aa-9b11-4530-bd24-7c11bf6b8cdf,U1096,M113,96.94,2026-07-04 16:05:04.641170,0
e9ad0e9b-8c9a-41e9-b3b2-63376a74dbb7,U1169,M112,47.42,2026-06-21 10:47:04.641170,0
cd4f8b2b-899a-4252-81e1-b94a78883058,U1063,M102,45.61,2026-06-15 00:37:04.641170,0
c3093b6e-37e9-42e2-935a-c07aaa0217d0,U1097,M104,371.13,2026-06-22 10:03:04.641170,0
98874bfe-c136-4c65-ae2a-e3413f59e4f2,U1092,M103,50.3,2026-06-22 00:52:04.641170,0
86879aa9-14f5-43d0-8991-2032df85c777,U1113,M111,381.87,2026-06-12 15:49:04.641170,0
5c9deee0-b42a-4456-8736-5a84725e134d,U1033,M102,97.76,2026-06-28 10:25:04.641170,0
1cb9b73a-906d-4c8c-aad0-8c8913fe8a29,U1142,M117,258.66,2026-06-12 16:59:04.641170,0
e723ada3-8c32-4db2-942a-895e0fcf601f,U1006,M102,180.19,2026-06-12 05:49:04.641170,0
89628f6e-929c-43b3-b3c0-8bf18167999f,U1152,M119,393.3,2026-06-25 12:56:04.641170,0
dabf984e-53ff-4461-aa1f-1b61265cb9d9,U1003,M109,209.84,2026-06-11 20:40:04.641170,0
ae27d432-1dc1-47eb-b11c-767385351a69,U1185,M117,453.08,2026-06-19 01:18:04.641170,0
7d23d479-9549-4a82-b787-ef8d3495311e,U1146,M116,88.94,2026-06-25 08:01:04.641170,0
720b274b-82a7-4586-a61d-9cde1747f387,U1043,M104,138.11,2026-06-20 05:20:04.641170,0
21c71aa3-7414-43b5-8e3e-25f2cf0671c7,U1126,M104,36.32,2026-06-27 18:56:04.641170,0
905c7bdd-74f0-4eae-aa59-43ce836435e3,U1070,M113,153.38,2026-06-11 12:11:04.641170,0
ac3a812f-765e-4cb5-8f0d-55400ec7d662,U1092,M108,472.39,2026-06-30 13:42:04.641170,0
0592bfa5-b928-423f-8ee4-334ece920136,U1152,M119,101.8,2026-06-12 21:00:04.641170,0
00c59f30-d103-4424-8124-1bb4655ce508,U1034,M109,8.35,2026-06-26 00:22:04.641170,0
12b2102d-940c-4503-b7c8-6152beed0af9,U1085,M119,193.05,2026-06-23 00:06:04.641170,0
b34c6c73-5833-4b30-ac77-6e950b981ccd,U1112,M110,218.16,2026-07-05 01:24:04.641170,0
0f6ce9bf-fe7e-4362-8a89-b0f0105291d3,U1034,M109,163.73,2026-06-17 03:33:04.641170,0
fc737d92-11ab-4d11-a4eb-8000ef40d162,U1122,M110,92.93,2026-06-26 03:09:04.641170,0
497ec6d1-081f-46dc-b8d9-a88aef0bea4f,U1081,M109,368.76,2026-06-30 08:28:04.641170,0
22ab7752-c4db-4a62-ae13-418d68ab80ea,U1147,M107,166.31,2026-06-20 18:19:04.641170,0
bab2b77d-fa74-4cc8-a43a-fb7ac40d4874,U1100,M111,61.37,2026-07-03 16:02:04.641170,0
5fdcabbf-6b9c-471c-b6ba-745ba55871e3,U1051,M118,498.65,2026-06-16 04:41:04.641170,0
72d35458-61ea-4f30-a42e-707afe2bd987,U1174,M117,18.32,2026-06-29 00:22:04.641170,0
60a399d4-e821-4716-aac8-0da1de9f6f5b,U1181,M106,222.04,2026-06-21 06:22:04.641170,0
f6d22a7b-aec7-4a82-948b-4376602a4e57,U1177,M102,410.39,2026-06-26 15:03:04.641170,0
220b9ea9-8a0f-4508-9fe2-c0a0a96b3c42,U1172,M115,73.89,2026-06-21 18:56:04.641170,0
1e5ebe54-5907-4299-9c3b-bdd8a74e02a9,U1061,M108,331.04,2026-06-27 06:20:04.641170,0
649f7d88-8989-45ab-be2b-34d82db0728d,U1096,M102,227.29,2026-07-05 05:16:04.641170,0
fa8dae42-ba54-4920-a099-d18087623997,U1122,M118,203.4,2026-07-01 01:31:04.641170,0
c194f97f-00e3-4026-95b6-de85390239d9,U1177,M113,274.1,2026-06-24 08:52:04.641170,0
76876c62-4c61-445e-ba7e-5d9405d1fb63,U1179,M117,298.94,2026-06-11 20:59:04.641170,0
6c93a791-8b60-4511-b816-8aebac6a7c85,U1027,M107,330.51,2026-06-24 03:55:04.641170,0
3acb43a3-d2c7-4ffb-a118-433b882ccd1e,U1042,M119,26.93,2026-06-26 04:39:04.641170,0
27b608dc-589d-4cb0-b5eb-89c23f5cf2f3,U1192,M110,483.03,2026-06-27 14:20:04.641170,0
e00da49d-effa-4002-b040-413c4690fb15,U1027,M100,53.81,2026-06-18 02:39:04.641170,0
083f64c3-1ce3-42f8-83f7-25feb99b2b5a,U1130,M116,281.21,2026-07-04 04:28:04.641170,0
9d6b9b62-6b53-4a19-a902-b73fcf39f648,U1056,M114,190.19,2026-06-29 01:57:04.641170,0
e39836bb-e23d-4faa-afad-49e9c41c147e,U1197,M118,346.77,2026-06-14 20:49:04.641170,0
1139fa12-34c1-43ea-bd9c-4e6404015ced,U1088,M100,243.97,2026-06-21 10:51:04.641170,0
7249f62c-0898-4462-980c-b95c19d45deb,U1106,M102,62.45,2026-06-14 10:54:04.641170,0
df495037-b40a-4181-ac09-bdb799086e47,U1089,M109,174.82,2026-06-17 10:07:04.641170,0
0b531932-bd94-49aa-bea6-e5b20c760d28,U1133,M115,177.41,2026-06-12 10:47:04.641170,0
8a2db2e6-3bfd-48a6-b05f-ddf566fadca0,U1112,M114,162.86,2026-06-21 16:08:04.641170,0
c6ac1b04-dd1d-4cd1-811f-6bf5379ef467,U1011,M103,16.18,2026-06-23 14:53:04.641170,0
fe54ee4b-80ff-4173-a3df-ecd70e731dd7,U1165,M103,340.18,2026-06-15 11:41:04.641170,0
ea98fef8-d0d7-4e37-bbf2-025f4a0d2b73,U1189,M107,260.42,2026-07-03 02:59:04.641170,0
93d563ae-51a3-4c26-937b-f79bbb44badc,U1040,M110,282.13,2026-06-29 00:51:04.641170,0
d18183d1-ac2b-4cfc-85c5-1060991121e7,U1059,M112,316.73,2026-06-16 11:45:04.641170,0
e0527739-4d40-4f1b-bca5-be2952171bf3,U1163,M113,200.81,2026-06-16 23:41:04.641170,0
8570b59f-a903-4e67-bc56-8b5324acb722,U1115,M118,217.63,2026-06-08 05:01:04.641170,0
46707cd6-4ced-4164-a9df-14e9389641dd,U1180,M106,106.86,2026-06-10 20:30:04.641170,0
97777f10-f2d2-493f-8e85-140d0f9aeb70,U1147,M103,400.75,2026-07-02 10:35:04.641170,0
2cd58759-e95d-4761-bc36-dc59e134edfc,U1047,M111,166.36,2026-06-28 19:56:04.641170,0
8e4c3ab5-6d5d-4477-adc2-9178a0411612,U1029,M108,337.0,2026-06-30 06:48:04.641170,0
582b91ee-f8e8-435b-8c00-988a7ee1011a,U1135,M110,300.5,2026-06-25 20:55:04.641170,0
61935990-abdd-4a8f-a4b0-5c89f10bce9c,U1150,M103,177.22,2026-06-28 20:16:04.641170,0
b2414482-5198-44d8-8643-3603c92a7d7c,U1158,M105,407.8,2026-06-21 13:03:04.641170,0
4cc57e0d-2633-4018-a883-ac6e6a944054,U1157,M118,46.95,2026-06-14 02:28:04.641170,0
89b5aab0-c121-49db-af12-b150605fb1eb,U1080,M103,123.09,2026-06-13 07:54:04.641170,0
39b02e2a-d96e-484f-bdb0-174e7938878a,U1046,M111,348.25,2026-07-01 06:07:04.641170,0
24f43c62-b523-40de-9b87-d29c4cfd0fc1,U1099,M113,300.23,2026-07-04 04:00:04.641170,0
0ec0713d-ea2c-4a51-b688-d11fce4758be,U1098,M113,96.95,2026-07-02 11:07:04.641170,0
6aa0426d-f7c0-45f7-a9a5-3b4f8ff8869d,U1177,M105,279.68,2026-06-30 06:59:04.641170,0
636f6e5c-2253-4706-87ad-8b268eaa5841,U1073,M104,97.61,2026-06-28 12:46:04.641170,0
548c1d84-340d-4049-8147-65063e2bf9c9,U1158,M101,433.43,2026-06-08 10:38:04.641170,0
73253aa3-ec17-4298-943d-f5b3a58e83dd,U1124,M104,101.59,2026-06-25 11:32:04.641170,0
891f6912-17ab-4863-9efe-ef4fd8ddbbc0,U1143,M116,328.27,2026-06-26 15:03:04.641170,0
0d31812e-30c3-4756-9453-f867b97e6224,U1175,M115,210.74,2026-06-28 04:58:04.641170,0
9adf4709-ac75-4344-a08e-149e44b9e602,U1125,M105,45.92,2026-06-09 09:52:04.641170,0
12a1fe7d-dfa5-4722-8a1f-c9df9a591974,U1194,M107,149.58,2026-06-20 12:22:04.641170,0
966be275-c2fe-4954-8dfd-9531302b7831,U1057,M117,147.89,2026-06-28 19:41:04.641170,0
378e6510-8f10-433e-abe4-2e7db96c1163,U1144,M115,277.11,2026-06-13 03:49:04.641170,0
e8334da5-de95-4695-b579-c1437ab99428,U1146,M103,137.61,2026-07-02 17:23:04.641170,0
e8b3d763-f4ff-4f3a-8d9d-baeb553d2625,U1093,M117,412.19,2026-06-09 21:36:04.641170,0
30a5648e-efe9-43d0-b639-08bf03ece8ff,U1194,M114,275.44,2026-06-27 08:32:04.641170,0
bf337a15-1e08-4f20-bdd1-51b0f64ab6ec,U1026,M107,152.37,2026-06-09 11:22:04.641170,0
ea18d32c-7a9a-4ef5-811b-d1c4ffe3f366,U1115,M108,177.55,2026-06-11 23:10:04.641170,0
b42a2d93-9aba-4f15-b214-90623e1a963e,U1112,M103,388.94,2026-06-18 18:58:04.641170,0
3d44cb2c-ea45-4a41-a589-ada1345af934,U1053,M118,346.12,2026-07-05 18:44:04.641170,0
48769153-c688-43fe-9255-5c758d55119e,U1161,M113,87.16,2026-06-14 08:14:04.641170,0
a6129a1c-889d-4b76-b75c-30b561730c48,U1052,M106,403.69,2026-07-03 22:50:04.641170,0
5c11ab6d-42f5-43f5-8ef4-c34d5bf86f3c,U1089,M117,144.14,2026-07-02 12:38:04.641170,0
774c0afa-7f4d-408c-a1ff-f6c08347f1da,U1043,M110,489.61,2026-06-21 07:48:04.641170,0
b8f0188e-fb37-4fae-8d85-63ca193e638d,U1074,M118,137.33,2026-07-01 10:02:04.641170,0
51facefa-d6f8-4f7a-82fa-1da878308631,U1173,M103,72.12,2026-06-26 17:44:04.641170,0
501ba851-5ee6-4495-b400-29c3ea11905b,U1015,M108,434.19,2026-06-13 18:45:04.641170,0
dd34aa18-9001-4ed4-8bb4-01e769f753f1,U1179,M104,128.59,2026-06-22 15:58:04.641170,0
0426fcc9-255b-40e2-bdc2-b74b38a56b49,U1063,M112,247.28,2026-07-04 06:52:04.641170,0
95831d58-ef4c-4119-8da5-d39b42c21797,U1161,M108,315.77,2026-06-25 01:57:04.641170,0
4b91b8cb-6ae6-4582-b852-b3cd9442b5e6,U1115,M102,318.65,2026-06-12 05:51:04.641170,0
3ae28023-5472-4d2d-b239-9ffb27046f25,U1103,M116,376.15,2026-06-24 19:17:04.641170,0
3ee82983-d557-4241-91dd-b9bf613d2de9,U1116,M115,167.01,2026-06-08 02:52:04.641170,0
f186e47a-a794-4320-8cf6-e8b87fd238c3,U1198,M102,366.81,2026-06-28 20:54:04.641170,0
c36b9a0a-41e0-4a89-966a-9ce7af521b94,U1162,M111,425.8,2026-07-02 07:54:04.641170,0
b93b17fb-f76d-45fd-bd16-45a0d253d966,U1101,M106,484.22,2026-06-17 15:33:04.641170,0
75f8e3a8-7d97-4c0f-bd56-09c4a4461663,U1126,M108,164.82,2026-06-20 21:55:04.641170,0
5a2837b2-cb83-43f2-bb96-f6022b115c36,U1086,M117,291.08,2026-07-03 18:32:04.641170,0
8bea75c1-b866-47aa-a3d4-526b2b54ff7a,U1124,M110,447.61,2026-06-10 05:02:04.641170,0
e3ad64d4-eab9-4b02-af1d-c1217d024c6d,U1011,M103,314.96,2026-06-28 22:09:04.641170,0
f50d7a37-a44d-4fec-bd85-d7fa8ac97b01,U1004,M103,465.07,2026-06-15 04:43:04.641170,0
d6cd3155-08a8-4c7f-8621-38ad0f09105c,U1112,M114,5.33,2026-06-27 11:26:04.641170,0
d1682e09-f1f7-4904-9307-5157d8c128e7,U1051,M104,441.66,2026-06-21 17:53:04.641170,0
01a25ed1-c3ab-45f1-8c6b-7074ab102c9b,U1040,M108,51.2,2026-06-24 09:51:04.641170,0
a175a9c3-d7b1-42a9-a332-a50e6992896e,U1064,M102,189.06,2026-06-15 12:57:04.641170,0
26a9e100-b509-409b-9166-58ce3b3f3800,U1013,M112,314.67,2026-06-18 15:54:04.641170,0
74bd0c93-8177-4661-b7fe-032c02571851,U1109,M102,353.33,2026-06-08 01:21:04.641170,0
a3422e50-9e2a-4324-8f79-a8a75f8a14bd,U1054,M115,43.58,2026-07-05 00:37:04.641170,0
e9aa144b-9dd4-4675-af14-5064aab07015,U1057,M116,341.59,2026-06-08 10:18:04.641170,0
0406ff44-7ce4-4679-a8c6-dbc07bb3447b,U1002,M110,409.47,2026-06-27 05:26:04.641170,0
694d7b00-8d38-4327-883f-13c601b158e9,U1177,M104,241.46,2026-06-18 10:14:04.641170,0
b8e19f56-8787-4a21-8448-2a220308aa5e,U1098,M102,366.73,2026-06-12 16:02:04.641170,0
49646b96-fa3c-4628-8926-21df465568b7,U1026,M110,186.94,2026-06-21 15:01:04.641170,0
b2a6e468-d02b-4243-8091-3ac10463750e,U1035,M112,387.86,2026-06-14 01:35:04.641170,0
f090f5a0-ce61-4199-ae3a-0ba8ac8d6c7d,U1164,M104,38.86,2026-07-03 15:25:04.641170,0
eb053fc4-1b65-4dab-ade4-6e91e8e6e840,U1002,M119,326.76,2026-06-28 00:52:04.641170,0
3db02235-261e-4555-863e-1f2a18a806ef,U1089,M106,315.9,2026-06-14 21:30:04.641170,0
409e7a80-86c5-41d6-9ea9-f50831227592,U1105,M119,344.85,2026-06-17 21:27:04.641170,0
cb80f288-446f-44dd-9abc-a6e5d0b1e3eb,U1022,M103,74.31,2026-06-13 14:41:04.641170,0
f5948a54-5f80-4eeb-943a-9aff659b0105,U1150,M112,179.01,2026-06-27 13:10:04.641170,0
3e42df5b-90a3-4bbf-b580-e05067f1698c,U1080,M104,127.65,2026-06-11 20:11:04.641170,0
4ccb2355-39d1-47ff-b27e-1442fd7fe973,U1063,M117,302.49,2026-07-05 15:49:04.641170,0
