step,type,amount,customer_id,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
12,PAYMENT,831.6812713467804,C924,1554.6228645854994,722.9415932387191,M924,1966.0376420689724,2797.718913415753,0,0
34,PAYMENT,104.96296322112612,C3940,9268.602996197542,9163.640032976416,M3940,140026.8107385749,140131.77370179602,0,0
50,TRANSFER,1041.0200446609767,C3311,89.79297585475125,0.0,M3311,1783.234604027071,2824.2546486880483,0,0
78,PAYMENT,25.308337340489484,C4111,349473.7597616334,349448.4514242929,M4111,30830.660544243216,30855.968881583703,0,0
83,TRANSFER,916.010861585062,C1540,1652.659321794967,736.648460209905,M1540,2670.929291492864,3586.940153077926,0,0
35,DEBIT,127.89013616554398,C3098,800.3655919680108,672.4754558024669,M3098,264.87300707264825,392.7631432381922,0,0
89,PAYMENT,236.79956088570555,C1973,457032.067799209,456795.2682383233,M1973,7158.080825283429,7394.880386169134,0,0
86,TRANSFER,107.89047497606198,C2359,6803.7593194427145,6695.868844466652,M2359,813.5457750694163,921.4362500454783,0,0
92,CASH_IN,96.7132038699404,C4817,11585.879061911875,11489.165858041935,M4817,825.0285246312775,921.741728501218,0,0
57,TRANSFER,308.7281064825596,C5180,5838.348268149235,5529.620161666676,M5180,55956.33547821358,56265.06358469614,1,0
47,DEBIT,896.4085607086051,C3340,1356.151635281281,459.7430745726758,M3340,190985.4476076596,191881.85616836816,0,0
28,TRANSFER,17.378320663524867,C2073,2175.983223683831,2158.604903020306,M2073,8368.18325803647,8385.561578699995,0,0
72,PAYMENT,341.4501960316612,C125,30.968362345902488,0.0,M125,36751.76297112511,37093.21316715677,0,0
2,TRANSFER,106.57604473691096,C2509,142.20998109079488,35.63393635388391,M2509,8031.616112917882,8138.192157654793,0,0
54,PAYMENT,283.18247088007166,C2953,15822.349365059792,15539.16689417972,M2953,165.2418901008675,448.4243609809391,0,0
17,CASH_IN,74.67847205699165,C4409,541.9327414722928,467.2542694153012,M4409,3786.3988895365055,3861.077361593498,0,0
97,PAYMENT,1756.926563468486,C353,9653.95623083298,7897.0296673644925,M353,26477.230888113805,28234.15745158229,0,0
36,TRANSFER,22.05572109302526,C2150,3063.459410040928,3041.4036889479025,M2150,334.58436102318444,356.6400821162097,0,0
26,DEBIT,21.452749596030888,C1122,378.4353618053082,356.9826122092773,M1122,524.8953194376119,546.3480690336428,0,0
91,PAYMENT,116.69999675265676,C3399,7778.003909393716,7661.303912641059,M3399,110191.32471197976,110308.0247087324,0,0
18,TRANSFER,429.26466564655937,C2465,1135.1496213998971,705.8849557533377,M2465,552.3395418229285,981.6042074694878,0,0
21,CASH_IN,25.02370293135995,C3067,17106.11543260591,17081.09172967455,M3067,17.15630873913603,42.18001167049598,0,0
87,CASH_IN,1114.3703093996571,C2516,3448.572444892106,2334.202135492449,M2516,16507.799153350526,17622.169462750182,0,0
78,TRANSFER,457.7656609089827,C89,7912.145833249049,7454.380172340067,M89,472.7279512546672,930.49361216365,0,0
24,PAYMENT,63.70692079109949,C5005,7304.22678279645,7240.519862005351,M5005,10893.858842214036,10957.565763005134,1,0
62,TRANSFER,145.0436687335842,C1625,4492.87438938,4347.830720646416,M1625,773.4560748816008,918.499743615185,0,0
14,TRANSFER,731.7504880407366,C2708,8684.50623452024,7952.755746479504,M2708,156237.8184514528,156969.56893949353,0,0
24,TRANSFER,166.49503823907602,C2417,37731.70218961844,37565.20715137936,M2417,439.91801588097366,606.4130541200497,0,0
40,DEBIT,78.52535429583735,C1428,451.6492156825661,373.1238613867287,M1428,9068.762975275651,9147.288329571493,0,0
84,TRANSFER,123.46416108743492,C2539,22175.63428801913,22052.17012693169,M2539,4521.806624541876,4645.270785629311,0,0
48,CASH_OUT,247.57385953475543,C3466,2663.191441031241,2415.6175814964863,M3466,573.7170859069762,821.2909454417317,0,0
19,DEBIT,939.6347515706392,C3149,7706.388853202821,6766.754101632182,M3149,249502.04916886476,250441.68392043535,0,0
45,PAYMENT,22.485257327390045,C2223,1030.825512684074,1008.340255356684,M2223,397.1891359825304,419.6743933099205,0,0
45,DEBIT,143.01956527010074,C4979,3209.572084660396,3066.552519390295,M4979,10226.962026373703,10369.981591643804,0,0
7,CASH_OUT,5317.2943652959,C2686,2574.85203742387,0.0,M2686,45373.64208209033,50690.93644738623,0,0
25,PAYMENT,111.988824012889,C4255,2124.5480957439136,2012.5592717310249,M4255,19705.4953527015,19817.484176714388,0,0
48,PAYMENT,15.356610299864268,C5528,11515.106223626395,11499.749613326532,M5528,302916.4697071443,302931.8263174441,1,0
2,PAYMENT,6.696285593169799,C2761,2213.714823259874,2207.018537666704,M2761,19681.521476615777,19688.217762208948,0,0
48,CASH_OUT,2280.7656520834885,C3845,13357.85223013412,11077.086578050632,M3845,401.6145166523539,2682.3801687358423,0,0
34,TRANSFER,1017.8259318110954,C573,7980.195987281521,6962.370055470426,M573,14808.349983952125,15826.17591576322,0,0
48,CASH_OUT,25.525076543284943,C515,11424.85117278463,11399.326096241346,M515,1423.4904192169097,1449.0154957601949,0,0
98,TRANSFER,2.1294162798828085,C2441,108051.73058014036,108049.60116386048,M2441,6321.945941580633,6324.075357860516,0,0
15,TRANSFER,740.4725007527425,C4457,3832.105084226756,3091.6325834740137,M4457,4196.14550685434,4936.618007607082,0,0
51,CASH_OUT,373.77198722597615,C1230,1132.2264989746257,758.4545117486496,M1230,460.4355478727546,834.2075350987308,0,0
85,PAYMENT,41.43655789360141,C380,9785.914381162193,9744.477823268591,M380,7979.852749189366,8021.289307082967,0,0
86,TRANSFER,697.1228612665378,C1954,2023.8777398926563,1326.7548786261186,M1954,1776.2535700417368,2473.3764313082747,0,0
55,DEBIT,436.30244685429057,C474,1029.469491115093,593.1670442608024,M474,81.72420517980294,518.0266520340936,0,0
35,TRANSFER,95.42071396395644,C319,142149.12379115692,142053.70307719297,M319,2033.3490451650196,2128.769759128976,0,0
61,CASH_IN,379.5568943003456,C3437,14616.084186844924,14236.52729254458,M3437,613.1484021112014,992.705296411547,0,0
30,CASH_IN,36.07440171159856,C3909,293.37382148325054,257.299419771652,M3909,1922.4019459363055,1958.4763476479045,0,0
17,CASH_OUT,55.46557403390262,C2140,201.70959088143331,146.24401684753073,M2140,378.3141849352889,433.7797589691915,0,0
8,TRANSFER,3169.6686476246746,C5409,133.44534598353323,0.0,M5409,985.3390983999984,4155.007746024673,1,0
74,PAYMENT,14.917910392536765,C571,232.5261672206609,217.60825682812415,M571,386.50162896750425,401.419539360041,0,0
42,PAYMENT,93.75611342367326,C658,1530.8504211246077,1437.0943077009342,M658,1886.3459880758835,1980.1021014995567,0,0
74,CASH_OUT,8.955333532249709,C82,32.32495091731533,23.369617385065617,M82,3242.7944594439305,3251.7497929761803,0,0
13,DEBIT,85.95201961150528,C3969,5909.450498955052,5823.498479343547,M3969,27604.457859827136,27690.40987943864,0,0
19,TRANSFER,130.07238887202146,C2256,1042.2675484416632,912.1951595696416,M2256,1281.7110369555428,1411.7834258275643,0,0
44,PAYMENT,6.549803195263577,C980,2761.25197105664,2754.7021678613764,M980,1873.3056237589467,1879.8554269542103,0,0
20,PAYMENT,46.445395854269904,C4742,218.46533429542032,172.01993844115043,M4742,5130.548901724761,5176.994297579031,0,0
99,PAYMENT,91.6743671601214,C587,152.88723132497293,61.21286416485152,M587,7122.473042593198,7214.14740975332,0,0
69,CASH_OUT,370.7486996695144,C2262,1132.7895360591756,762.0408363896612,M2262,19081.901898939173,19452.65059860869,0,0
25,PAYMENT,1071.2710168317303,C3676,821.8947015979159,0.0,M3676,2271.4063842641854,3342.677401095916,0,0
16,TRANSFER,14.933952908545397,C5160,112653.91880856996,112638.98485566145,M5160,836.7438619103955,851.6778148189409,1,0
37,DEBIT,3998.138742803557,C3764,1397.7295996867183,0.0,M3764,32679.65423125248,36677.79297405604,0,0
34,CASH_IN,22.049785575315557,C3526,6623.453032188753,6601.403246613438,M3526,1561.0783820264255,1583.128167601741,0,0
77,CASH_IN,28714.616179552457,C2524,5446.668137705087,0.0,M2524,34977.03722813213,63691.653407684586,0,0
49,TRANSFER,275.3229573655251,C5294,26186.08273667409,25910.75977930857,M5294,306.0200894814225,581.3430468469476,1,0
49,DEBIT,508.52306801634535,C5028,970.9932953861828,462.47022736983735,M5028,250802.5514770545,251311.07454507088,1,0
32,DEBIT,1725.0967114508746,C4214,233.575513290286,0.0,M4214,10456.67650557565,12181.773217026524,0,0
90,TRANSFER,4.064304694280875,C233,5449.867211399709,5445.8029067054285,M233,63204.66447839452,63208.7287830888,0,0
7,TRANSFER,27.717556004617933,C45,138346.27320808606,138318.55565208144,M45,719.0042975146306,746.7218535192485,0,0
8,DEBIT,224.5150381758473,C116,9141.947263329956,8917.43222515411,M116,21259.836623878244,21484.35166205409,0,0
90,CASH_OUT,6380.351420922042,C79,94867.05284807908,88486.70142715704,M79,37611.88332511713,43992.234746039176,0,0
73,TRANSFER,1652.5290505046517,C4756,514.0000313524383,0.0,M4756,9550.329388963375,11202.858439468027,0,0
23,CASH_IN,1808.2756081812204,C3998,5276.176338215984,3467.900730034764,M3998,681.8761852992776,2490.151793480498,0,0
87,DEBIT,456.88424874798415,C4974,25354.362290642068,24897.478041894083,M4974,4879.09100608705,5335.975254835034,0,0
81,TRANSFER,29.14041943940229,C4545,513.5916026546979,484.4511832152956,M4545,7009.69935837902,7038.839777818423,0,0
43,TRANSFER,187.38095225302385,C2794,5459.534533797677,5272.153581544653,M2794,407.8841951228763,595.2651473759001,0,0
94,PAYMENT,92.99482845122353,C1637,648.9826392852307,555.9878108340072,M1637,14712.030149671027,14805.02497812225,0,0
99,DEBIT,136.5453904141041,C4626,379.71736316299183,243.17197274888773,M4626,30698.04141133987,30834.58680175397,0,0
33,TRANSFER,932.9887268046056,C1859,389.212996212286,0.0,M1859,437459.5026423544,438392.491369159,0,0
29,TRANSFER,405.7511412107281,C3511,3734.662094555681,3328.9109533449528,M3511,87.91823673293884,493.669377943667,0,0
30,TRANSFER,539.394149882812,C3613,162.00129092806375,0.0,M3613,25304.58993246215,25843.984082344963,0,0
13,DEBIT,74.92104737231982,C4577,8937.804613732576,8862.883566360257,M4577,15804.364624819398,15879.285672191718,0,0
99,DEBIT,25.539737922548927,C721,7392.221639279354,7366.681901356806,M721,4611.97723829866,4637.516976221209,0,0
52,CASH_IN,33.655797359763184,C3336,24919.61157186576,24885.955774505997,M3336,270.3761731249109,304.0319704846741,0,0
51,TRANSFER,51.29337358756504,C3339,1215.3195108010111,1164.0261372134462,M3339,416.524759553999,467.818133141564,0,0
14,CASH_OUT,324.46211997694127,C849,18101.52105419528,17777.058934218334,M849,11165.108357664143,11489.570477641084,0,0
74,TRANSFER,138.99163217018904,C555,7026.183698584569,6887.19206641438,M555,2731.160088911756,2870.1517210819447,0,0
36,CASH_IN,44.53742242962814,C944,269.6533614914388,225.11593906181065,M944,22396.22744670371,22440.764869133334,0,0
41,PAYMENT,22.42295991322328,C4322,10395.71523221214,10373.292272298915,M4322,21050.39591998761,21072.818879900835,0,0
42,PAYMENT,2615.5006166864555,C174,2146.633759540307,0.0,M174,7349.519166578664,9965.01978326512,0,0
13,CASH_IN,29.62504190579142,C2358,589.0527978829808,559.4277559771895,M2358,734.7935884426996,764.418630348491,0,0
2,PAYMENT,14.582673471770653,C2374,2919.0368874897163,2904.4542140179456,M2374,2533.735122192086,2548.3177956638565,0,0
46,CASH_IN,4178.934834074945,C3384,116.78982911030856,0.0,M3384,28348.738711691483,32527.67354576643,0,0
81,CASH_OUT,66.6489332990071,C4963,13288.35643067687,13221.707497377862,M4963,1435.678527914603,1502.32746121361,0,0
21,PAYMENT,2519.335697515334,C3831,105.94118602215616,0.0,M3831,19465.952571804883,21985.288269320212,0,0
27,TRANSFER,40.3815091350468,C148,87.14910523360122,46.76759609855442,M148,129528.67023568774,129569.05174482278,0,0
55,DEBIT,778.6854054848882,C5520,2768.711987417908,1990.02658193302,M5520,15159.769184359184,15938.454589844072,1,0
98,CASH_IN,28.119058380046265,C4229,766.3384445234183,738.219386143372,M4229,54831.689162811526,54859.808221191575,0,0
72,CASH_IN,538.7896256206402,C196,509.1269310276171,0.0,M196,1438.4928865878892,1977.2825122085292,0,0
96,CASH_IN,516.4628098688039,C1306,797.6085981449505,281.1457882761466,M1306,14743.965089997277,15260.42789986608,0,0
40,PAYMENT,50.48079871599671,C3268,7210.8546041133,7160.373805397304,M3268,3712.421730849108,3762.902529565105,0,0
18,PAYMENT,1382.2828416291832,C2114,9330.73688536858,7948.454043739397,M2114,3771.9326772091463,5154.215518838329,0,0
36,PAYMENT,2480.6861374683995,C2697,2985.463177573568,504.77704010516845,M2697,2207.608308106533,4688.294445574933,0,0
39,CASH_OUT,0.8275748137180193,C2924,528.7061114906785,527.8785366769605,M2924,2639.630003998863,2640.457578812581,0,0
35,DEBIT,6.262537619229748,C1815,28745.425033269283,28739.162495650053,M1815,86830.9551021856,86837.21763980483,0,0
6,DEBIT,23.145978228723784,C3231,49.64467539588096,26.49869716715717,M3231,1269.3398463927272,1292.485824621451,0,0
64,DEBIT,3.1505267749928665,C1848,6688.4901181662535,6685.339591391261,M1848,19279.711590295872,19282.862117070865,0,0
85,PAYMENT,852.3051900352211,C786,1222.9751221182191,370.669932082998,M786,743.5764642243803,1595.8816542596014,0,0
63,CASH_OUT,199.01304057356597,C5586,843.415088297731,644.4020477241651,M5586,5747.737930000345,5946.750970573911,1,0
42,TRANSFER,226.387572619358,C281,3760.9055642405256,3534.517991621168,M281,742.2318487491821,968.61942136854,0,0
28,CASH_IN,92.5294014323214,C2142,44115.81052121299,44023.281119780666,M2142,9612.704442749708,9705.233844182028,0,0
73,TRANSFER,47.73570462414028,C1505,2567.037005192401,2519.301300568261,M1505,75575.60644760447,75623.34215222861,0,0
81,CASH_OUT,1047.9472044543618,C219,307.25604864777927,0.0,M219,4130.624829458399,5178.572033912761,0,0
34,CASH_IN,17.536293762599154,C4350,1827.0137942177157,1809.4775004551163,M4350,246.8072219840472,264.34351574664635,0,0
69,CASH_OUT,9.705764463005597,C4516,3763.522272808395,3753.8165083453896,M4516,9440.397714297598,9450.103478760604,0,0
48,DEBIT,80.83630633256867,C3274,11416.318407086408,11335.48210075384,M3274,3688.391623304416,3769.2279296369848,0,0
39,CASH_OUT,73.23489990602815,C517,1569.1531174303832,1495.918217524355,M517,10677.640556067876,10750.875455973905,0,0
30,CASH_IN,19.95643400376964,C4780,7.660951358767481,0.0,M4780,48665.22015619271,48685.17659019648,0,0
21,CASH_IN,74.51932404901467,C2499,6793.925305234492,6719.405981185478,M2499,9446.394699995486,9520.9140240445,0,0
29,PAYMENT,331.0035928628077,C165,8277.487970483007,7946.4843776202,M165,390167.94652193226,390498.9501147951,0,0
57,DEBIT,1713.264608648867,C976,2847.726192816734,1134.4615841678672,M976,654.9246353696185,2368.1892440184856,0,0
23,CASH_IN,151.01945344861264,C4084,389.9813952481516,238.96194179953895,M4084,24180.711387349093,24331.730840797703,0,0
86,TRANSFER,410.61299501856206,C3171,38371.54988806492,37960.93689304635,M3171,3607.539335806467,4018.152330825029,0,0
40,CASH_IN,44.09268908558404,C4450,6459.726578530661,6415.633889445076,M4450,120.27452974806089,164.36721883364493,0,0
75,DEBIT,2300.3981169554536,C4655,994.3491889506496,0.0,M4655,1582.8893530484136,3883.2874700038674,0,0
15,PAYMENT,419.4149739212015,C1086,14630.720273048306,14211.305299127103,M1086,510.5882515699052,930.0032254911068,0,0
37,CASH_OUT,77.08017962401927,C133,76534.14866422013,76457.06848459612,M133,1731.3198412899917,1808.4000209140108,0,0
93,DEBIT,125.56853514527349,C1626,887.2339097579807,761.6653746127072,M1626,257.8696881354925,383.438223280766,0,0
48,CASH_OUT,110.74593972475864,C4382,6839.154911330887,6728.408971606129,M4382,12971.074239581005,13081.820179305763,0,0
26,DEBIT,163.0232782726309,C4815,122800.87747705054,122637.8541987779,M4815,15391.37020707676,15554.39348534939,0,0
90,TRANSFER,3.888428512204932,C1739,1049.6989294222924,1045.8105009100875,M1739,72.98909919406591,76.87752770627085,0,0
97,PAYMENT,1211.5096177936052,C1140,135.9578087513865,0.0,M1140,3692.709982920953,4904.219600714559,0,0
12,PAYMENT,534.6373792511976,C2587,20797.476969846568,20262.83959059537,M2587,5629.293868984971,6163.931248236168,0,0
34,DEBIT,78.93165224460253,C4749,695.4852813088995,616.553629064297,M4749,4879.188671668855,4958.1203239134575,0,0
5,PAYMENT,32.03457507847532,C2723,2442.371545741826,2410.3369706633507,M2723,5212.338300267255,5244.372875345731,0,0
14,CASH_IN,80.12437005208656,C326,152.40354910466633,72.27917905257976,M326,1631.3670667157255,1711.4914367678125,0,0
49,PAYMENT,482.7228116668072,C2180,923.5528392730496,440.83002760624254,M2180,3940.0661462448033,4422.788957911611,0,0
20,TRANSFER,59.18118757849855,C3035,593.8068989110697,534.6257113325711,M3035,257.88797087583004,317.0691584543286,0,0
39,CASH_OUT,63.516690732930826,C2109,2197.8424675435062,2134.3257768105755,M2109,1845.577863933188,1909.094554666119,0,0
45,CASH_IN,23.617229093635245,C3669,782.8380808234803,759.220851729845,M3669,272.81011402997296,296.42734312360824,0,0
58,PAYMENT,4133.077943635685,C751,5255.259232550169,1122.181288914484,M751,195.3194629282353,4328.39740656392,0,0
63,CASH_IN,85.30949963156408,C5236,19711.84816617428,19626.538666542718,M5236,5079.668076675004,5164.977576306568,1,0
48,DEBIT,100.92168382162676,C1382,627.7663841010148,526.844700279388,M1382,103.1722998092911,204.09398363091788,0,0
69,DEBIT,53.93716408595322,C4436,7107.530826983957,7053.593662898004,M4436,25.322317758206157,79.25948184415938,0,0
13,DEBIT,948.4638874126734,C600,881.9785544159977,0.0,M600,21002.0488403854,21950.51272779807,0,0
54,TRANSFER,43.88818599035943,C2627,60647.66719528463,60603.779009294274,M2627,1528.8626136475857,1572.7507996379452,0,0
87,TRANSFER,80.12941368264818,C5514,1533.500252366733,1453.370838684085,M5514,1118.4225235433446,1198.5519372259928,1,0
2,CASH_IN,72.08054424470795,C4763,17885.8389939655,17813.75844972079,M4763,62637.74897509289,62709.8295193376,0,0
99,PAYMENT,6.83109686854036,C4745,63195.14708235951,63188.31598549097,M4745,111.22836652453675,118.05946339307712,0,0
84,CASH_OUT,20789.42159510891,C3618,6658.553943946819,0.0,M3618,9450.84921874523,30240.270813854146,0,0
20,TRANSFER,135.91801153601295,C4006,1497.1661221826398,1361.2481106466269,M4006,7854.770886388645,7990.688897924658,0,0
63,CASH_IN,2906.0848747943883,C113,2351.8587979676613,0.0,M113,9090.981385145376,11997.066259939766,0,0
47,DEBIT,212.5903310117224,C4083,3529.9246168309214,3317.334285819199,M4083,6533.41876997494,6746.009100986663,0,0
17,TRANSFER,243.5223567700577,C1448,5221.621516979782,4978.099160209725,M1448,20635.40733496321,20878.929691733265,0,0
15,CASH_IN,39.770988876887145,C3352,682.7177244549601,642.946735578073,M3352,17591.14152417275,17630.91251304964,0,0
5,PAYMENT,379.6701967116432,C4656,15895.87529156458,15516.205094852938,M4656,195.09528229093908,574.7654790025822,0,0
2,DEBIT,29.38169335630711,C1798,62081.81933898998,62052.43764563368,M1798,3123.5785702492244,3152.9602636055315,0,0
96,PAYMENT,127.30245908121589,C2936,1103.643282852007,976.3408237707908,M2936,965.4437348213104,1092.746193902526,0,0
94,PAYMENT,41.6284863774154,C4306,35025.05813887499,34983.42965249758,M4306,47376.038103204846,47417.66658958226,0,0
3,PAYMENT,95.45004609430508,C4506,42.937930984497406,0.0,M4506,3807.341421702279,3902.791467796584,0,0
47,DEBIT,10782.721247607971,C1883,752.3222676052563,0.0,M1883,9157.884524441535,19940.60577204951,0,0
72,TRANSFER,534.9675410301646,C3879,10075.678830240637,9540.71128921047,M3879,16025.093313502177,16560.06085453234,0,0
98,DEBIT,17.87503174010839,C2208,2916.792442764642,2898.917411024534,M2208,102.5358092094343,120.41084094954267,0,0
57,CASH_IN,1752.5712142031764,C4640,3643.234054670162,1890.6628404669857,M4640,309097.02893516794,310849.60014937114,0,0
92,DEBIT,26.810169187693383,C3801,480.5170562618749,453.7068870741816,M3801,312.6517624772206,339.46193166491395,0,0
15,PAYMENT,508.9512164481545,C2448,5928.454628129964,5419.503411681809,M2448,579.5010928028171,1088.4523092509717,0,0
58,DEBIT,287.28988751981944,C3342,1300.8382077265574,1013.548320206738,M3342,3283.6654980886174,3570.9553856084367,0,0
86,CASH_IN,33.0849484879663,C338,8686.19831824315,8653.113369755185,M338,13704.012974385088,13737.097922873054,0,0
78,CASH_IN,852.7749009495723,C2456,255357.8895937219,254505.11469277236,M2456,720.5147836291137,1573.289684578686,0,0
49,PAYMENT,72.02196843364666,C4031,13559.044295489224,13487.022327055578,M4031,3861.067363743217,3933.089332176864,0,0
93,CASH_OUT,1165.970957341298,C372,610.5402748151574,0.0,M372,54772.21834460957,55938.18930195087,0,0
47,TRANSFER,630.1748471741348,C5016,812.6542410410223,182.47939386688745,M5016,13086.514871297391,13716.689718471527,1,0
83,DEBIT,12.122956028360605,C5147,45.97779599827585,33.85483996991525,M5147,2389.42536096428,2401.5483169926406,1,0
61,CASH_IN,1142.5117416639998,C4899,11833.328915637712,10690.817173973712,M4899,11912.061690984749,13054.573432648747,0,0
36,CASH_IN,799.9077987948842,C166,2586.540767710343,1786.6329689154588,M166,9247.5326061767,10047.440404971583,0,0
53,DEBIT,506.9999861066524,C4771,295.39245401260456,0.0,M4771,1695.0739566550862,2202.073942761738,0,0
98,TRANSFER,104.34251295444312,C1822,27642.78801821105,27538.4455052566,M1822,31703.979533815807,31808.32204677025,0,0
38,CASH_OUT,4.864906894532671,C1206,1254.783918365789,1249.9190114712565,M1206,106.88617553837577,111.75108243290842,0,0
19,TRANSFER,190.1246645368112,C1766,11265.309854914503,11075.185190377691,M1766,1825.6504833698743,2015.7751479066856,0,0
14,PAYMENT,7.634161545964279,C4686,1163.976737164155,1156.342575618191,M4686,341.2274089631329,348.8615705090972,0,0
94,DEBIT,3.686464806966116,C5590,80034.567256406,80030.88079159903,M5590,17252.858296612412,17256.54476141938,1,0
33,CASH_OUT,175.9278759518505,C402,34986.072028765535,34810.144152813686,M402,8955.03674873375,9130.9646246856,0,0
62,CASH_IN,1126.055137257718,C39,3696.9784246275926,2570.9232873698747,M39,832.8193896759183,1958.8745269336364,0,0
68,TRANSFER,59.017338244473486,C4765,2179.114171884016,2120.096833639542,M4765,1641.4981802703642,1700.5155185148376,0,0
64,DEBIT,49.58472763724557,C4624,2503.719526290816,2454.1347986535707,M4624,22163.51470947033,22213.099437107576,0,0
13,CASH_OUT,30.876027711442724,C559,94.83816421342286,63.96213650198013,M559,119907.85715172385,119938.73317943528,0,0
44,CASH_IN,239.59822823222856,C2401,1429.4508029377637,1189.852574705535,M2401,815.3963103535589,1054.9945385857875,0,0
40,TRANSFER,127.74261223869068,C5468,9021.307887353576,8893.565275114885,M5468,32.94256756654437,160.68517980523504,1,0
34,CASH_OUT,98.47715714106803,C3358,44128.75971896692,44030.28256182585,M3358,1259.0713268324753,1357.5484839735434,0,0
72,CASH_IN,27.38491459368126,C1111,13685.05491661786,13657.670002024175,M1111,67.97249148842143,95.35740608210268,0,0
39,CASH_IN,109.97139647088692,C4570,465.75460427831626,355.78320780742933,M4570,6054.227475059197,6164.198871530084,0,0
85,PAYMENT,17.553805841748183,C4912,755.7863651397453,738.2325592979971,M4912,2251.1645293490064,2268.7183351907547,0,0
96,CASH_OUT,5.294252141468158,C157,55428.66940444105,55423.37515229958,M157,1741.7164154519485,1747.0106675934169,0,0
78,PAYMENT,97.4314004147412,C5069,1330.280525585997,1232.8491251712562,M5069,14.475361029078623,111.90676144381982,1,0
48,CASH_IN,175.7665053773764,C3418,335.6663254121181,159.8998200347417,M3418,254.9184016811052,430.6849070584816,0,0
75,PAYMENT,5193.119041079714,C4215,32624.746635100968,27431.62759402125,M4215,2248.7347345641674,7441.853775643882,0,0
1,CASH_OUT,1.3828568281814386,C922,2251.464207049078,2250.0813502208966,M922,403.3863750273055,404.76923185548696,0,0
19,DEBIT,85.14973929071965,C3814,2438.9702870964097,2353.8205478056902,M3814,10995.655421334222,11080.805160624945,0,0
3,PAYMENT,387.0390017455503,C4907,4671.019102151394,4283.980100405844,M4907,4066.427087896592,4453.466089642143,0,0
24,DEBIT,18.43831951935598,C2090,2398.113662380586,2379.67534286123,M2090,88.30653352834808,106.74485304770404,0,0
29,PAYMENT,374.5255955139088,C4343,111.84530096756582,0.0,M4343,1049.142528049151,1423.6681235630597,0,0
24,CASH_IN,107.80415007398412,C1937,89976.5505438621,89868.74639378813,M1937,156244.2894711609,156352.0936212349,0,0
94,PAYMENT,105.95303383995513,C3660,1230.1304201465202,1124.177386306565,M3660,78748.06705117744,78854.02008501739,0,0
86,PAYMENT,39.45661495005668,C395,6400.887325635442,6361.430710685385,M395,391.7317094531464,431.1883244032031,0,0
88,CASH_IN,277.3390073924703,C1956,4757.424214240419,4480.085206847949,M1956,2775.482999617766,3052.822007010236,0,0
14,DEBIT,93.77833651406466,C3403,771.8051633842795,678.0268268702148,M3403,10664.172049698242,10757.950386212306,0,0
47,PAYMENT,635.2281527924599,C5001,51234.75602344468,50599.52787065222,M5001,93.5635269308756,728.7916797233355,1,0
39,CASH_IN,159.33301004450158,C1148,5147.678807151738,4988.345797107236,M1148,46617.4579552765,46776.790965321,0,0
38,PAYMENT,5212.311045616099,C3732,3354.863038142588,0.0,M3732,79.3210919930235,5291.632137609123,0,0
6,CASH_IN,761.66819341851,C368,20394.921384982412,19633.253191563905,M368,21456.89528269613,22218.563476114643,0,0
42,CASH_OUT,18.227849573357755,C1516,190.04991553431125,171.8220659609535,M1516,156.09955661052982,174.32740618388758,0,0
74,PAYMENT,5.971847039506483,C2317,3593.6839458103536,3587.712098770847,M2317,465.0646960375192,471.03654307702567,0,0
32,CASH_IN,50.7322369283082,C2498,15126.895303420726,15076.163066492418,M2498,9549.048647271156,9599.780884199465,0,0
29,DEBIT,1.1543426380750976,C5070,40071.04806252193,40069.893719883854,M5070,1361.5182212460716,1362.6725638841467,1,0
98,DEBIT,29.531445661020577,C347,11499.764295127688,11470.232849466664,M347,774.2991939239911,803.8306395850117,0,0
20,PAYMENT,27.125053028289724,C1499,220.76938469426085,193.64433166597112,M1499,5799.117223937364,5826.242276965653,0,0
27,CASH_IN,9.63008919046776,C4803,7782.2178558549185,7772.587766664451,M4803,19931.19976199084,19940.829851181305,0,0
68,TRANSFER,38.52666140291149,C4092,50816.63118584743,50778.10452444452,M4092,19085.76116015162,19124.28782155453,0,0
3,TRANSFER,215.31571843187805,C2540,509.7245330316757,294.40881459979767,M2540,3878.731664942996,4094.047383374874,0,0
39,CASH_OUT,2057.036017172731,C682,1164.8200988630397,0.0,M682,11989.738512458263,14046.774529630997,0,0
1,PAYMENT,146.7659886609484,C2291,51549.54097536732,51402.77498670637,M2291,17238.73600801635,17385.501996677296,0,0
69,CASH_OUT,224.8170588491472,C291,635.5792097276357,410.76215087848846,M291,442.9748323559133,667.7918912050604,0,0
54,TRANSFER,0.8899757582144401,C1681,13893.02919967147,13892.139223913257,M1681,67365.95588072066,67366.84585647887,0,0
47,DEBIT,2750.3342021582416,C4447,3756.1049442080302,1005.7707420497886,M4447,10811.547404328228,13561.88160648647,0,0
24,PAYMENT,250.0375336838604,C97,127.13872149999024,0.0,M97,47704.46329550559,47954.500829189456,0,0
96,CASH_IN,26.254108355917555,C4758,243.4854059027031,217.23129754678556,M4758,1292.2223394176965,1318.4764477736142,0,0
2,TRANSFER,116.9045968542937,C1075,332.87495961262726,215.9703627583336,M1075,11228.39336991599,11345.297966770284,0,0
61,CASH_IN,508.1990881998471,C3600,17790.533803411952,17282.334715212106,M3600,1722.3661366973845,2230.5652248972315,0,0
